OrderDetailID,OrderID,ProductID,Quantity,UnitPrice,LineTotal
OD000596,O11092,P0073,2,171.9,343.8
OD000597,O00713,P0153,5,416.39,2081.95
OD000598,O14471,P0110,3,114.53,343.59
OD000599,O05200,P0089,2,535.94,1071.88
OD000600,O06736,P0181,3,137.94,413.82
OD000601,O03953,P0024,4,283.22,1132.88
OD000602,O02286,P0164,1,216.61,216.61
OD000603,O10495,P0057,2,185.42,370.84
OD000604,O10388,P0070,1,586.6,586.6
OD000605,O09231,P0167,1,265.03,265.03
OD000606,O10493,P0086,1,382.17,382.17
OD000607,O17426,P0055,5,146.64,733.2
OD000608,O10608,P0112,2,423.38,846.76
OD000609,O18341,P0103,4,12.08,48.32
OD000610,O16427,P0187,4,281.72,1126.88
OD000611,O10483,P0159,4,473.08,1892.32
OD000612,O05110,P0107,1,318.81,318.81
OD000613,O16995,P0063,5,397.44,1987.2
OD000614,O12261,P0085,1,521.62,521.62
OD000615,O15624,P0198,3,79.79,239.37
OD000616,O19756,P0186,3,101.22,303.66
OD000617,O18707,P0191,3,129.56,388.68
OD000618,O02937,P0097,3,181.76,545.28
OD000619,O06655,P0068,3,368.39,1105.17
OD000620,O02260,P0190,3,554.5,1663.5
OD000621,O10829,P0055,4,146.64,586.56
OD000622,O02346,P0169,1,251.02,251.02
OD000623,O01555,P0043,5,392.36,1961.8
OD000624,O07224,P0073,4,171.9,687.6
OD000625,O13951,P0152,4,373.01,1492.04
OD000626,O11623,P0172,5,292.58,1462.9
OD000627,O04147,P0115,3,590.53,1771.59
OD000628,O15867,P0181,3,137.94,413.82
OD000629,O10871,P0063,2,397.44,794.88
OD000630,O19863,P0162,2,80.7,161.4
OD000631,O00916,P0104,4,342.08,1368.32
OD000632,O11989,P0080,4,562.55,2250.2
OD000633,O12545,P0001,4,409.01,1636.04
OD000634,O08698,P0066,1,318.12,318.12
OD000635,O11801,P0116,3,86.56,259.68
OD000636,O05201,P0108,2,128.73,257.46
OD000637,O06090,P0011,2,216.91,433.82
OD000638,O00825,P0147,2,561.52,1123.04
OD000639,O00531,P0196,2,226.95,453.9
OD000640,O16360,P0005,3,168.41,505.23
OD000641,O01201,P0077,2,141.31,282.62
OD000642,O03844,P0070,1,586.6,586.6
OD000643,O17125,P0152,2,373.01,746.02
OD000644,O00045,P0098,2,246.17,492.34
OD000645,O05355,P0163,5,240.44,1202.2
OD000646,O11665,P0064,1,181.82,181.82
OD000647,O08769,P0081,3,580.49,1741.47
OD000648,O07933,P0030,4,519.2,2076.8
OD000649,O03427,P0134,1,317.66,317.66
OD000650,O14614,P0020,2,377.41,754.82
OD000651,O15936,P0070,4,586.6,2346.4
OD000652,O01818,P0119,2,184.94,369.88
OD000653,O16231,P0200,5,378.2,1891.0
OD000654,O09423,P0151,4,500.53,2002.12
OD000655,O04449,P0191,2,129.56,259.12
OD000656,O14655,P0063,5,397.44,1987.2
OD000657,O19208,P0031,3,365.5,1096.5
OD000658,O07533,P0189,5,458.99,2294.95
OD000659,O01338,P0129,5,273.78,1368.9
OD000660,O08735,P0152,3,373.01,1119.03
OD000661,O15798,P0124,4,483.43,1933.72
OD000662,O09399,P0195,3,512.77,1538.31
OD000663,O19181,P0147,4,561.52,2246.08
OD000664,O04040,P0139,1,507.54,507.54
OD000665,O05752,P0188,1,320.71,320.71
OD000666,O06753,P0134,4,317.66,1270.64
OD000667,O10022,P0114,2,352.5,705.0
OD000668,O03774,P0074,1,282.73,282.73
OD000669,O02963,P0196,1,226.95,226.95
OD000670,O15744,P0061,2,164.97,329.94
OD000671,O09717,P0106,3,64.16,192.48
OD000672,O18169,P0055,2,146.64,293.28
OD000673,O17492,P0010,1,514.44,514.44
OD000674,O08517,P0151,1,500.53,500.53
OD000675,O16518,P0052,3,591.27,1773.81
OD000676,O10648,P0171,3,250.72,752.16
OD000677,O12969,P0046,1,499.38,499.38
OD000678,O02913,P0182,1,66.9,66.9
OD000679,O07365,P0200,4,378.2,1512.8
OD000680,O18634,P0112,2,423.38,846.76
OD000681,O14162,P0160,4,312.31,1249.24
OD000682,O01596,P0192,4,587.12,2348.48
OD000683,O13541,P0130,2,471.59,943.18
OD000684,O07959,P0109,4,415.03,1660.12
OD000685,O10764,P0170,5,359.24,1796.2
OD000686,O02198,P0093,2,524.41,1048.82
OD000687,O15427,P0077,4,141.31,565.24
OD000688,O15686,P0088,1,120.47,120.47
OD000689,O12618,P0020,2,377.41,754.82
OD000690,O15051,P0151,5,500.53,2502.65
OD000691,O17164,P0194,1,548.36,548.36
OD000692,O05877,P0035,2,427.56,855.12
OD000693,O14457,P0034,4,379.93,1519.72
OD000694,O03340,P0037,4,142.32,569.28
OD000695,O12029,P0179,3,115.48,346.44
OD000696,O05088,P0140,2,28.02,56.04
OD000697,O12980,P0029,5,54.7,273.5
OD000698,O16785,P0050,5,430.99,2154.95
OD000699,O19299,P0037,1,142.32,142.32
OD000700,O17466,P0112,2,423.38,846.76
OD000701,O07963,P0149,2,477.67,955.34
OD000702,O00772,P0037,5,142.32,711.6
OD000703,O02685,P0029,1,54.7,54.7
OD000704,O02291,P0185,2,279.65,559.3
OD000705,O01523,P0126,3,478.08,1434.24
OD000706,O03065,P0017,4,174.46,697.84
OD000707,O15080,P0114,2,352.5,705.0
OD000708,O05435,P0182,3,66.9,200.7
OD000709,O03659,P0014,5,520.3,2601.5
OD000710,O09137,P0052,3,591.27,1773.81
OD000711,O16531,P0053,4,329.99,1319.96
OD000712,O07647,P0029,5,54.7,273.5
OD000713,O16546,P0176,5,250.73,1253.65
OD000714,O09031,P0181,3,137.94,413.82
OD000715,O16776,P0123,4,100.49,401.96
OD000716,O01657,P0152,4,373.01,1492.04
OD000717,O14268,P0060,1,327.36,327.36
OD000718,O03621,P0200,3,378.2,1134.6
OD000719,O01112,P0126,3,478.08,1434.24
OD000720,O01835,P0165,3,256.81,770.43
OD000721,O12514,P0074,3,282.73,848.19
OD000722,O09958,P0032,4,434.51,1738.04
OD000723,O04574,P0151,3,500.53,1501.59
OD000724,O00045,P0101,3,251.11,753.33
OD000725,O14025,P0165,1,256.81,256.81
OD000726,O16890,P0188,4,320.71,1282.84
OD000727,O12410,P0086,1,382.17,382.17
OD000728,O15980,P0125,4,258.01,1032.04
OD000729,O11132,P0153,5,416.39,2081.95
OD000730,O17004,P0131,1,334.29,334.29
OD000731,O00593,P0056,2,516.74,1033.48
OD000732,O09994,P0064,2,181.82,363.64
OD000733,O01552,P0181,1,137.94,137.94
OD000734,O02835,P0041,5,500.86,2504.3
OD000735,O03588,P0171,3,250.72,752.16
OD000736,O12526,P0068,2,368.39,736.78
OD000737,O16065,P0144,2,254.25,508.5
OD000738,O11891,P0033,5,62.77,313.85
OD000739,O05548,P0042,1,313.18,313.18
OD000740,O06586,P0096,3,501.09,1503.27
OD000741,O06844,P0090,4,281.38,1125.52
OD000742,O15032,P0192,4,587.12,2348.48
OD000743,O10825,P0059,5,114.52,572.6
OD000744,O04137,P0055,1,146.64,146.64
OD000745,O06161,P0133,4,346.74,1386.96
OD000746,O07197,P0097,5,181.76,908.8
OD000747,O12324,P0162,5,80.7,403.5
OD000748,O03674,P0049,2,524.2,1048.4
OD000749,O00709,P0089,3,535.94,1607.82
OD000750,O16554,P0174,4,270.27,1081.08
OD000751,O16205,P0145,3,259.84,779.52
OD000752,O10899,P0120,2,177.82,355.64
OD000753,O07171,P0110,3,114.53,343.59
OD000754,O17277,P0073,5,171.9,859.5
OD000755,O09921,P0015,2,356.28,712.56
OD000756,O09676,P0063,4,397.44,1589.76
OD000757,O00837,P0138,5,400.8,2004.0
OD000758,O13810,P0143,2,194.05,388.1
OD000759,O16023,P0182,2,66.9,133.8
OD000760,O00007,P0114,5,352.5,1762.5
OD000761,O09288,P0056,2,516.74,1033.48
OD000762,O01785,P0057,5,185.42,927.1
OD000763,O10980,P0054,1,297.52,297.52
OD000764,O12128,P0039,1,498.62,498.62
OD000765,O14991,P0159,3,473.08,1419.24
OD000766,O08420,P0100,5,170.87,854.35
OD000767,O09258,P0081,3,580.49,1741.47
OD000768,O16114,P0164,1,216.61,216.61
OD000769,O01085,P0100,1,170.87,170.87
OD000770,O05902,P0171,3,250.72,752.16
OD000771,O09861,P0177,1,328.46,328.46
OD000772,O06124,P0049,2,524.2,1048.4
OD000773,O07391,P0130,2,471.59,943.18
OD000774,O01276,P0045,1,79.84,79.84
OD000775,O19449,P0053,5,329.99,1649.95
OD000776,O15428,P0138,2,400.8,801.6
OD000777,O18602,P0163,2,240.44,480.88
OD000778,O10868,P0095,2,402.16,804.32
OD000779,O14749,P0174,1,270.27,270.27
OD000780,O05344,P0067,5,74.72,373.6
OD000781,O08758,P0096,2,501.09,1002.18
OD000782,O05043,P0011,1,216.91,216.91
OD000783,O09767,P0188,1,320.71,320.71
OD000784,O13403,P0019,3,320.63,961.89
OD000785,O02432,P0083,5,160.78,803.9
OD000786,O15121,P0073,3,171.9,515.7
OD000787,O17091,P0159,3,473.08,1419.24
OD000788,O01875,P0142,2,303.12,606.24
OD000789,O03612,P0136,1,226.1,226.1
OD000790,O00817,P0115,1,590.53,590.53
OD000791,O03881,P0194,5,548.36,2741.8
OD000792,O10811,P0174,3,270.27,810.81
OD000793,O15378,P0108,2,128.73,257.46
OD000794,O18422,P0142,2,303.12,606.24
OD000795,O01371,P0079,2,74.97,149.94
OD000796,O16563,P0132,1,504.41,504.41
OD000797,O13382,P0010,2,514.44,1028.88
OD000798,O09400,P0106,1,64.16,64.16
OD000799,O06451,P0005,5,168.41,842.05
OD000800,O17374,P0154,3,207.17,621.51
OD000801,O13255,P0109,4,415.03,1660.12
OD000802,O14563,P0130,1,471.59,471.59
OD000803,O07029,P0154,5,207.17,1035.85
OD000804,O19633,P0143,3,194.05,582.15
OD000805,O10582,P0098,2,246.17,492.34
OD000806,O02270,P0063,2,397.44,794.88
OD000807,O00070,P0127,5,290.85,1454.25
OD000808,O15523,P0087,1,523.1,523.1
OD000809,O07991,P0125,1,258.01,258.01
OD000810,O04539,P0013,3,141.68,425.04
OD000811,O10136,P0186,3,101.22,303.66
OD000812,O17230,P0124,1,483.43,483.43
OD000813,O18352,P0192,3,587.12,1761.36
OD000814,O00745,P0072,4,582.19,2328.76
OD000815,O03617,P0038,1,162.92,162.92
OD000816,O08108,P0071,3,146.86,440.58
OD000817,O18189,P0192,3,587.12,1761.36
OD000818,O10530,P0053,4,329.99,1319.96
OD000819,O04017,P0067,1,74.72,74.72
OD000820,O07553,P0078,1,259.24,259.24
OD000821,O00517,P0165,2,256.81,513.62
OD000822,O01524,P0134,1,317.66,317.66
OD000823,O11934,P0104,4,342.08,1368.32
OD000824,O05339,P0080,2,562.55,1125.1
OD000825,O07911,P0187,2,281.72,563.44
OD000826,O07887,P0131,1,334.29,334.29
OD000827,O19095,P0061,4,164.97,659.88
OD000828,O18035,P0156,4,169.31,677.24
OD000829,O14795,P0163,3,240.44,721.32
OD000830,O12960,P0187,3,281.72,845.16
OD000831,O10372,P0147,3,561.52,1684.56
OD000832,O12573,P0136,1,226.1,226.1
OD000833,O17155,P0159,5,473.08,2365.4
OD000834,O19568,P0067,3,74.72,224.16
OD000835,O11505,P0105,3,215.98,647.94
OD000836,O07410,P0010,5,514.44,2572.2
OD000837,O11506,P0025,2,209.5,419.0
OD000838,O14125,P0124,3,483.43,1450.29
OD000839,O03337,P0068,5,368.39,1841.95
OD000840,O07431,P0008,3,223.46,670.38
OD000841,O14539,P0176,1,250.73,250.73
OD000842,O11162,P0020,3,377.41,1132.23
OD000843,O11775,P0185,3,279.65,838.95
OD000844,O11043,P0187,2,281.72,563.44
OD000845,O14257,P0062,3,354.7,1064.1
OD000846,O12537,P0150,2,251.01,502.02
OD000847,O04537,P0192,4,587.12,2348.48
OD000848,O02753,P0169,2,251.02,502.04
OD000849,O17614,P0139,1,507.54,507.54
OD000850,O04449,P0109,3,415.03,1245.09
OD000851,O04677,P0101,5,251.11,1255.55
OD000852,O10773,P0099,3,122.28,366.84
OD000853,O07962,P0038,2,162.92,325.84
OD000854,O12523,P0066,1,318.12,318.12
OD000855,O15538,P0182,4,66.9,267.6
OD000856,O03213,P0011,2,216.91,433.82
OD000857,O08906,P0044,3,391.56,1174.68
OD000858,O17320,P0038,1,162.92,162.92
OD000859,O00533,P0043,2,392.36,784.72
OD000860,O02600,P0183,2,253.2,506.4
OD000861,O05775,P0053,3,329.99,989.97
OD000862,O17019,P0120,1,177.82,177.82
OD000863,O11348,P0041,4,500.86,2003.44
OD000864,O00109,P0186,2,101.22,202.44
OD000865,O18724,P0183,2,253.2,506.4
OD000866,O14970,P0105,3,215.98,647.94
OD000867,O05009,P0179,5,115.48,577.4
OD000868,O14085,P0111,4,578.02,2312.08
OD000869,O18903,P0075,1,269.25,269.25
OD000870,O07868,P0099,3,122.28,366.84
OD000871,O09474,P0120,3,177.82,533.46
OD000872,O15830,P0162,2,80.7,161.4
OD000873,O08525,P0141,3,306.72,920.16
OD000874,O08522,P0026,3,526.93,1580.79
OD000875,O00650,P0185,1,279.65,279.65
OD000876,O05052,P0044,1,391.56,391.56
OD000877,O05282,P0066,2,318.12,636.24
OD000878,O11361,P0050,1,430.99,430.99
OD000879,O08783,P0056,5,516.74,2583.7
OD000880,O17698,P0198,4,79.79,319.16
OD000881,O19062,P0152,2,373.01,746.02
OD000882,O07077,P0046,4,499.38,1997.52
OD000883,O11551,P0003,1,27.57,27.57
OD000884,O12748,P0144,2,254.25,508.5
OD000885,O09600,P0134,4,317.66,1270.64
OD000886,O04711,P0189,5,458.99,2294.95
OD000887,O03175,P0086,4,382.17,1528.68
OD000888,O13828,P0070,5,586.6,2933.0
OD000889,O04231,P0008,5,223.46,1117.3
OD000890,O15483,P0138,2,400.8,801.6
OD000891,O16795,P0110,4,114.53,458.12
OD000892,O17366,P0015,5,356.28,1781.4
OD000893,O06739,P0043,1,392.36,392.36
OD000894,O06241,P0110,3,114.53,343.59
OD000895,O11453,P0177,2,328.46,656.92
OD000896,O09626,P0067,2,74.72,149.44
OD000897,O18310,P0083,5,160.78,803.9
OD000898,O14674,P0155,4,325.81,1303.24
OD000899,O13935,P0095,4,402.16,1608.64
OD000900,O07148,P0038,5,162.92,814.6
OD000901,O04550,P0031,1,365.5,365.5
OD000902,O09154,P0010,2,514.44,1028.88
OD000903,O19942,P0058,1,451.98,451.98
OD000904,O05319,P0084,4,216.64,866.56
OD000905,O10092,P0089,4,535.94,2143.76
OD000906,O08417,P0090,1,281.38,281.38
OD000907,O16907,P0059,1,114.52,114.52
OD000908,O16815,P0115,3,590.53,1771.59
OD000909,O00805,P0139,3,507.54,1522.62
OD000910,O11121,P0060,3,327.36,982.08
OD000911,O12422,P0067,2,74.72,149.44
OD000912,O19459,P0083,2,160.78,321.56
OD000913,O12694,P0124,4,483.43,1933.72
OD000914,O09558,P0021,2,290.75,581.5
OD000915,O03713,P0010,3,514.44,1543.32
OD000916,O15391,P0189,5,458.99,2294.95
OD000917,O00001,P0004,2,101.47,202.94
OD000918,O03774,P0093,5,524.41,2622.05
OD000919,O13623,P0092,5,410.4,2052.0
OD000920,O04494,P0140,3,28.02,84.06
OD000921,O02354,P0167,2,265.03,530.06
OD000922,O01425,P0027,2,344.79,689.58
OD000923,O02728,P0098,5,246.17,1230.85
OD000924,O17759,P0062,1,354.7,354.7
OD000925,O06334,P0152,1,373.01,373.01
OD000926,O03259,P0038,5,162.92,814.6
OD000927,O09586,P0062,1,354.7,354.7
OD000928,O09531,P0194,5,548.36,2741.8
OD000929,O10688,P0135,3,529.51,1588.53
OD000930,O19999,P0152,5,373.01,1865.05
OD000931,O15269,P0115,1,590.53,590.53
OD000932,O17243,P0065,1,62.97,62.97
OD000933,O05859,P0197,5,511.01,2555.05
OD000934,O19768,P0076,4,313.94,1255.76
OD000935,O06912,P0102,1,156.97,156.97
OD000936,O09710,P0062,1,354.7,354.7
OD000937,O00650,P0050,3,430.99,1292.97
OD000938,O00778,P0117,3,399.85,1199.55
OD000939,O16074,P0055,4,146.64,586.56
OD000940,O14971,P0179,2,115.48,230.96
OD000941,O10798,P0003,5,27.57,137.85
OD000942,O19970,P0014,2,520.3,1040.6
OD000943,O05979,P0081,3,580.49,1741.47
OD000944,O01130,P0144,3,254.25,762.75
OD000945,O12253,P0144,4,254.25,1017.0
OD000946,O05390,P0191,2,129.56,259.12
OD000947,O05090,P0191,4,129.56,518.24
OD000948,O02805,P0097,1,181.76,181.76
OD000949,O09675,P0034,2,379.93,759.86
OD000950,O16642,P0114,4,352.5,1410.0
OD000951,O00203,P0133,5,346.74,1733.7
OD000952,O01812,P0114,1,352.5,352.5
OD000953,O04476,P0186,1,101.22,101.22
OD000954,O08363,P0039,4,498.62,1994.48
OD000955,O08659,P0007,3,416.37,1249.11
OD000956,O16162,P0014,5,520.3,2601.5
OD000957,O08290,P0081,5,580.49,2902.45
OD000958,O11179,P0150,4,251.01,1004.04
OD000959,O11573,P0189,4,458.99,1835.96
OD000960,O18416,P0095,5,402.16,2010.8
OD000961,O05230,P0194,2,548.36,1096.72
OD000962,O03070,P0143,2,194.05,388.1
OD000963,O09382,P0146,3,294.49,883.47
OD000964,O16963,P0178,3,268.6,805.8
OD000965,O16373,P0068,3,368.39,1105.17
OD000966,O03491,P0056,3,516.74,1550.22
OD000967,O18411,P0059,5,114.52,572.6
OD000968,O11252,P0161,1,254.55,254.55
OD000969,O04402,P0087,3,523.1,1569.3
OD000970,O19023,P0046,2,499.38,998.76
OD000971,O05977,P0084,5,216.64,1083.2
OD000972,O05690,P0003,3,27.57,82.71
OD000973,O17914,P0082,1,71.82,71.82
OD000974,O10988,P0081,4,580.49,2321.96
OD000975,O01140,P0082,1,71.82,71.82
OD000976,O15816,P0096,1,501.09,501.09
OD000977,O14841,P0048,2,449.27,898.54
OD000978,O13108,P0121,3,491.35,1474.05
OD000979,O04574,P0190,2,554.5,1109.0
OD000980,O08690,P0050,1,430.99,430.99
OD000981,O08835,P0041,1,500.86,500.86
OD000982,O10841,P0197,5,511.01,2555.05
OD000983,O01902,P0090,5,281.38,1406.9
OD000984,O07619,P0019,2,320.63,641.26
OD000985,O08055,P0017,5,174.46,872.3
OD000986,O02401,P0006,3,549.08,1647.24
OD000987,O05583,P0124,5,483.43,2417.15
OD000988,O14128,P0065,5,62.97,314.85
OD000989,O09783,P0183,4,253.2,1012.8
OD000990,O02735,P0158,4,63.81,255.24
OD000991,O00606,P0164,3,216.61,649.83
OD000992,O15486,P0039,1,498.62,498.62
OD000993,O09390,P0068,4,368.39,1473.56
OD000994,O09665,P0089,5,535.94,2679.7
OD000995,O12312,P0137,3,48.56,145.68
OD000996,O15748,P0017,3,174.46,523.38
OD000997,O04835,P0189,2,458.99,917.98
OD000998,O16318,P0058,4,451.98,1807.92
OD000999,O08210,P0054,4,297.52,1190.08
OD001000,O02383,P0036,1,160.41,160.41
OD001001,O03673,P0049,5,524.2,2621.0
OD001002,O06780,P0170,2,359.24,718.48
OD001003,O02619,P0029,4,54.7,218.8
OD001004,O12768,P0024,5,283.22,1416.1
OD001005,O14158,P0105,4,215.98,863.92
OD001006,O02783,P0011,3,216.91,650.73
OD001007,O02006,P0132,3,504.41,1513.23
OD001008,O11366,P0047,3,316.43,949.29
OD001009,O13847,P0109,3,415.03,1245.09
OD001010,O08873,P0165,2,256.81,513.62
OD001011,O17102,P0164,3,216.61,649.83
OD001012,O08610,P0125,4,258.01,1032.04
OD001013,O09755,P0076,5,313.94,1569.7
OD001014,O17388,P0160,1,312.31,312.31
OD001015,O02025,P0117,1,399.85,399.85
OD001016,O15837,P0199,5,568.56,2842.8
OD001017,O18634,P0044,4,391.56,1566.24
OD001018,O03576,P0185,4,279.65,1118.6
OD001019,O09841,P0113,5,347.57,1737.85
OD001020,O00299,P0108,1,128.73,128.73
OD001021,O10205,P0148,5,96.04,480.2
OD001022,O02809,P0163,1,240.44,240.44
OD001023,O07370,P0118,3,199.52,598.56
OD001024,O09814,P0099,1,122.28,122.28
OD001025,O05937,P0099,2,122.28,244.56
OD001026,O09938,P0118,1,199.52,199.52
OD001027,O01736,P0036,5,160.41,802.05
OD001028,O06228,P0139,3,507.54,1522.62
OD001029,O10938,P0124,4,483.43,1933.72
OD001030,O17362,P0004,1,101.47,101.47
OD001031,O10818,P0104,5,342.08,1710.4
OD001032,O13770,P0027,3,344.79,1034.37
OD001033,O06607,P0083,3,160.78,482.34
OD001034,O15086,P0161,5,254.55,1272.75
OD001035,O02130,P0057,3,185.42,556.26
OD001036,O08806,P0135,3,529.51,1588.53
OD001037,O07996,P0054,2,297.52,595.04
OD001038,O03299,P0090,4,281.38,1125.52
OD001039,O03582,P0113,3,347.57,1042.71
OD001040,O04267,P0194,3,548.36,1645.08
OD001041,O13386,P0166,2,300.35,600.7
OD001042,O11321,P0143,3,194.05,582.15
OD001043,O12253,P0016,3,34.47,103.41
OD001044,O16145,P0022,4,343.21,1372.84
OD001045,O12672,P0165,3,256.81,770.43
OD001046,O09571,P0040,1,177.49,177.49
OD001047,O18418,P0054,3,297.52,892.56
OD001048,O18262,P0118,1,199.52,199.52
OD001049,O02108,P0067,3,74.72,224.16
OD001050,O10819,P0083,2,160.78,321.56
OD001051,O12291,P0133,5,346.74,1733.7
OD001052,O08468,P0159,5,473.08,2365.4
OD001053,O19937,P0082,1,71.82,71.82
OD001054,O09596,P0196,3,226.95,680.85
OD001055,O05209,P0105,1,215.98,215.98
OD001056,O12772,P0035,2,427.56,855.12
OD001057,O12103,P0148,2,96.04,192.08
OD001058,O09295,P0114,4,352.5,1410.0
OD001059,O03536,P0057,3,185.42,556.26
OD001060,O08156,P0045,2,79.84,159.68
OD001061,O12112,P0163,2,240.44,480.88
OD001062,O07424,P0113,4,347.57,1390.28
OD001063,O10129,P0139,2,507.54,1015.08
OD001064,O12894,P0128,1,544.24,544.24
OD001065,O04530,P0132,2,504.41,1008.82
OD001066,O19202,P0164,1,216.61,216.61
OD001067,O16116,P0161,1,254.55,254.55
OD001068,O01500,P0170,4,359.24,1436.96
OD001069,O10076,P0129,3,273.78,821.34
OD001070,O13764,P0126,1,478.08,478.08
OD001071,O01750,P0090,1,281.38,281.38
OD001072,O02242,P0041,2,500.86,1001.72
OD001073,O01918,P0146,5,294.49,1472.45
OD001074,O05136,P0004,4,101.47,405.88
OD001075,O02605,P0027,4,344.79,1379.16
OD001076,O01919,P0093,2,524.41,1048.82
OD001077,O10284,P0145,2,259.84,519.68
OD001078,O19529,P0002,4,478.19,1912.76
OD001079,O10541,P0094,1,239.61,239.61
OD001080,O14881,P0041,1,500.86,500.86
OD001081,O01962,P0106,5,64.16,320.8
OD001082,O09231,P0058,4,451.98,1807.92
OD001083,O08394,P0159,5,473.08,2365.4
OD001084,O13879,P0090,4,281.38,1125.52
OD001085,O13570,P0170,2,359.24,718.48
OD001086,O07248,P0113,2,347.57,695.14
OD001087,O00648,P0082,2,71.82,143.64
OD001088,O10002,P0200,3,378.2,1134.6
OD001089,O06905,P0042,5,313.18,1565.9
OD001090,O12932,P0074,2,282.73,565.46
OD001091,O10150,P0024,4,283.22,1132.88
OD001092,O14933,P0098,2,246.17,492.34
OD001093,O05726,P0060,3,327.36,982.08
OD001094,O06074,P0071,4,146.86,587.44
OD001095,O11859,P0098,3,246.17,738.51
OD001096,O00916,P0182,1,66.9,66.9
OD001097,O09203,P0129,3,273.78,821.34
OD001098,O09597,P0101,3,251.11,753.33
OD001099,O04737,P0114,2,352.5,705.0
OD001100,O03158,P0079,4,74.97,299.88
OD001101,O15239,P0066,4,318.12,1272.48
OD001102,O07444,P0055,1,146.64,146.64
OD001103,O12550,P0135,2,529.51,1059.02
OD001104,O17857,P0043,5,392.36,1961.8
OD001105,O07033,P0132,5,504.41,2522.05
OD001106,O04273,P0135,2,529.51,1059.02
OD001107,O05577,P0126,2,478.08,956.16
OD001108,O01563,P0159,5,473.08,2365.4
OD001109,O08941,P0025,1,209.5,209.5
OD001110,O15995,P0053,3,329.99,989.97
OD001111,O15917,P0157,4,117.69,470.76
OD001112,O11151,P0061,3,164.97,494.91
OD001113,O15686,P0070,1,586.6,586.6
OD001114,O00857,P0087,3,523.1,1569.3
OD001115,O18997,P0102,4,156.97,627.88
OD001116,O19530,P0016,2,34.47,68.94
OD001117,O03616,P0200,4,378.2,1512.8
OD001118,O05960,P0023,5,444.86,2224.3
OD001119,O04737,P0115,4,590.53,2362.12
OD001120,O18093,P0139,4,507.54,2030.16
OD001121,O08057,P0069,1,53.5,53.5
OD001122,O00103,P0099,2,122.28,244.56
OD001123,O07625,P0111,4,578.02,2312.08
OD001124,O12889,P0027,2,344.79,689.58
OD001125,O06286,P0111,3,578.02,1734.06
OD001126,O19178,P0143,3,194.05,582.15
OD001127,O16744,P0156,5,169.31,846.55
OD001128,O04202,P0056,4,516.74,2066.96
OD001129,O19468,P0051,4,516.1,2064.4
OD001130,O08815,P0158,1,63.81,63.81
OD001131,O06793,P0159,2,473.08,946.16
OD001132,O15793,P0030,1,519.2,519.2
OD001133,O17378,P0024,2,283.22,566.44
OD001134,O05067,P0109,2,415.03,830.06
OD001135,O01361,P0150,5,251.01,1255.05
OD001136,O15509,P0042,5,313.18,1565.9
OD001137,O14640,P0027,2,344.79,689.58
OD001138,O02939,P0175,5,123.39,616.95
OD001139,O00906,P0177,1,328.46,328.46
OD001140,O12963,P0167,1,265.03,265.03
OD001141,O01139,P0033,1,62.77,62.77
OD001142,O04504,P0132,4,504.41,2017.64
OD001143,O07448,P0051,4,516.1,2064.4
OD001144,O14975,P0018,1,278.04,278.04
OD001145,O16255,P0071,5,146.86,734.3
OD001146,O03380,P0125,5,258.01,1290.05
OD001147,O07505,P0134,5,317.66,1588.3
OD001148,O15717,P0001,5,409.01,2045.05
OD001149,O18640,P0053,2,329.99,659.98
OD001150,O14481,P0058,3,451.98,1355.94
OD001151,O13141,P0146,1,294.49,294.49
OD001152,O17479,P0071,4,146.86,587.44
OD001153,O12081,P0190,1,554.5,554.5
OD001154,O10204,P0153,3,416.39,1249.17
OD001155,O16398,P0165,4,256.81,1027.24
OD001156,O00681,P0082,2,71.82,143.64
OD001157,O18806,P0103,1,12.08,12.08
OD001158,O11497,P0186,2,101.22,202.44
OD001159,O11850,P0041,4,500.86,2003.44
OD001160,O17747,P0083,2,160.78,321.56
OD001161,O09782,P0146,1,294.49,294.49
OD001162,O06529,P0051,3,516.1,1548.3
OD001163,O15762,P0026,5,526.93,2634.65
OD001164,O08518,P0160,4,312.31,1249.24
OD001165,O11241,P0083,1,160.78,160.78
OD001166,O19613,P0081,1,580.49,580.49
OD001167,O15456,P0161,4,254.55,1018.2
OD001168,O06947,P0180,4,47.57,190.28
OD001169,O01361,P0137,1,48.56,48.56
OD001170,O15789,P0122,1,324.25,324.25
OD001171,O04590,P0014,1,520.3,520.3
OD001172,O02469,P0081,4,580.49,2321.96
OD001173,O11461,P0157,4,117.69,470.76
OD001174,O15464,P0123,5,100.49,502.45
OD001175,O03694,P0072,2,582.19,1164.38
OD001176,O02455,P0145,3,259.84,779.52
OD001177,O06049,P0158,3,63.81,191.43
OD001178,O18144,P0039,5,498.62,2493.1
OD001179,O09494,P0145,5,259.84,1299.2
OD001180,O18761,P0165,3,256.81,770.43
OD001181,O14964,P0194,2,548.36,1096.72
OD001182,O05354,P0010,5,514.44,2572.2
OD001183,O19022,P0066,1,318.12,318.12
OD001184,O09983,P0121,3,491.35,1474.05
OD001185,O04897,P0055,3,146.64,439.92
OD001186,O01399,P0187,1,281.72,281.72
OD001187,O04006,P0006,5,549.08,2745.4
