OrderID,CustomerID,StoreID,OrderDate,OrderTime,OrderDateTime,Status,TotalAmount,DeliveryTime_minutes
O00294,C2852,S042,2025-10-24,20:10:00,2025-10-24 20:10:00,completed,360.31,18
O00295,C0884,S038,2025-10-27,12:22:27,2025-10-27 12:22:27,completed,400.69,25
O00296,C2088,S011,2025-10-22,23:01:46,2025-10-22 23:01:46,completed,1214.34,33
O00297,C2255,S007,2025-11-02,01:31:45,2025-11-02 01:31:45,cancelled,0.0,0
O00298,C2390,S042,2025-10-26,10:05:24,2025-10-26 10:05:24,completed,137.98,21
O00299,C1566,S042,2025-10-27,18:09:00,2025-10-27 18:09:00,cancelled,0.0,0
O00300,C1932,S012,2025-10-24,21:05:36,2025-10-24 21:05:36,cancelled,0.0,0
O00301,C1816,S013,2025-11-04,12:43:05,2025-11-04 12:43:05,completed,1162.16,34
O00302,C1994,S020,2025-10-24,00:03:58,2025-10-24 00:03:58,cancelled,0.0,0
O00303,C1998,S016,2025-10-28,02:53:36,2025-10-28 02:53:36,completed,1983.47,16
O00304,C1819,S046,2025-10-29,05:41:29,2025-10-29 05:41:29,cancelled,0.0,0
O00305,C1651,S015,2025-11-15,22:09:22,2025-11-15 22:09:22,completed,435.87,39
O00306,C1961,S017,2025-11-13,20:48:02,2025-11-13 20:48:02,completed,186.44,15
O00307,C0166,S012,2025-10-20,11:23:11,2025-10-20 11:23:11,completed,1602.83,35
O00308,C2331,S001,2025-10-22,11:10:45,2025-10-22 11:10:45,completed,987.0,45
O00309,C0959,S047,2025-11-12,04:09:09,2025-11-12 04:09:09,completed,1120.4,45
O00310,C2931,S018,2025-11-13,18:41:10,2025-11-13 18:41:10,cancelled,0.0,0
O00311,C2881,S013,2025-10-27,06:06:05,2025-10-27 06:06:05,completed,1592.48,39
O00312,C1552,S018,2025-11-05,01:27:30,2025-11-05 01:27:30,cancelled,0.0,0
O00313,C0012,S024,2025-10-21,02:07:20,2025-10-21 02:07:20,cancelled,0.0,0
O00314,C2639,S050,2025-10-27,00:48:21,2025-10-27 00:48:21,completed,451.24,38
O00315,C2221,S019,2025-10-26,06:03:22,2025-10-26 06:03:22,completed,830.26,21
O00316,C0225,S020,2025-10-27,19:49:01,2025-10-27 19:49:01,cancelled,0.0,0
O00317,C2159,S050,2025-11-10,11:56:45,2025-11-10 11:56:45,completed,1002.06,32
O00318,C0698,S019,2025-11-04,12:38:03,2025-11-04 12:38:03,completed,1143.22,27
O00319,C0502,S043,2025-11-18,19:31:27,2025-11-18 19:31:27,cancelled,0.0,0
O00320,C2305,S013,2025-10-24,04:17:14,2025-10-24 04:17:14,completed,1517.48,41
O00321,C0953,S007,2025-11-30,21:58:32,2025-11-30 21:58:32,completed,1406.57,19
O00322,C2306,S029,2025-11-01,01:35:23,2025-11-01 01:35:23,cancelled,0.0,0
O00323,C1012,S005,2025-11-20,02:17:09,2025-11-20 02:17:09,completed,1953.24,33
O00324,C0007,S040,2025-10-28,00:48:24,2025-10-28 00:48:24,cancelled,0.0,0
O00325,C2594,S004,2025-10-25,23:31:27,2025-10-25 23:31:27,cancelled,0.0,0
O00326,C0696,S012,2025-11-16,11:38:33,2025-11-16 11:38:33,cancelled,0.0,0
O00327,C1854,S019,2025-10-25,09:55:02,2025-10-25 09:55:02,completed,576.17,35
O00328,C0588,S037,2025-11-14,08:06:33,2025-11-14 08:06:33,cancelled,0.0,0
O00329,C1784,S001,2025-10-20,19:58:03,2025-10-20 19:58:03,cancelled,0.0,0
O00330,C0811,S040,2025-11-12,20:12:12,2025-11-12 20:12:12,completed,1917.61,45
O00331,C1752,S033,2025-10-28,07:34:26,2025-10-28 07:34:26,completed,938.43,15
O00332,C2745,S024,2025-11-05,16:05:55,2025-11-05 16:05:55,completed,476.97,45
O00333,C1980,S015,2025-11-01,17:56:13,2025-11-01 17:56:13,cancelled,0.0,0
O00334,C0149,S008,2025-11-28,05:49:56,2025-11-28 05:49:56,completed,261.89,15
O00335,C0094,S042,2025-11-04,22:06:06,2025-11-04 22:06:06,completed,1162.8,39
O00336,C1785,S013,2025-11-26,03:54:26,2025-11-26 03:54:26,completed,175.22,42
O00337,C0502,S042,2025-10-31,22:56:59,2025-10-31 22:56:59,cancelled,0.0,0
O00338,C1407,S003,2025-11-07,01:04:12,2025-11-07 01:04:12,cancelled,0.0,0
O00339,C2242,S013,2025-11-19,20:32:59,2025-11-19 20:32:59,cancelled,0.0,0
O00340,C2484,S038,2025-11-03,04:14:05,2025-11-03 04:14:05,cancelled,0.0,0
O00341,C0815,S004,2025-11-13,05:00:20,2025-11-13 05:00:20,completed,343.88,45
O00342,C0891,S007,2025-10-19,16:54:24,2025-10-19 16:54:24,cancelled,0.0,0
O00343,C0214,S006,2025-11-06,07:28:49,2025-11-06 07:28:49,cancelled,0.0,0
O00344,C0211,S030,2025-11-23,22:12:25,2025-11-23 22:12:25,cancelled,0.0,0
O00345,C1909,S048,2025-11-26,22:33:06,2025-11-26 22:33:06,cancelled,0.0,0
O00346,C0095,S016,2025-11-26,03:20:33,2025-11-26 03:20:33,completed,1479.88,41
O00347,C2909,S010,2025-11-11,08:24:31,2025-11-11 08:24:31,cancelled,0.0,0
O00348,C2406,S030,2025-10-26,06:46:33,2025-10-26 06:46:33,cancelled,0.0,0
O00349,C2853,S038,2025-10-21,22:01:32,2025-10-21 22:01:32,cancelled,0.0,0
O00350,C2916,S003,2025-11-10,21:09:42,2025-11-10 21:09:42,cancelled,0.0,0
O00351,C2753,S019,2025-11-15,18:42:30,2025-11-15 18:42:30,cancelled,0.0,0
O00352,C1129,S032,2025-11-14,11:50:53,2025-11-14 11:50:53,cancelled,0.0,0
O00353,C0970,S041,2025-11-01,17:57:59,2025-11-01 17:57:59,cancelled,0.0,0
O00354,C0650,S037,2025-10-22,17:54:26,2025-10-22 17:54:26,cancelled,0.0,0
O00355,C0053,S041,2025-11-10,17:41:19,2025-11-10 17:41:19,cancelled,0.0,0
O00356,C2133,S033,2025-11-06,05:21:25,2025-11-06 05:21:25,completed,794.63,35
O00357,C2462,S034,2025-11-03,19:43:34,2025-11-03 19:43:34,completed,905.42,23
O00358,C2154,S011,2025-11-10,16:21:21,2025-11-10 16:21:21,completed,1481.96,16
O00359,C0844,S038,2025-11-11,15:51:34,2025-11-11 15:51:34,cancelled,0.0,0
O00360,C1047,S018,2025-11-30,05:29:27,2025-11-30 05:29:27,cancelled,0.0,0
O00361,C0345,S021,2025-10-30,16:09:04,2025-10-30 16:09:04,cancelled,0.0,0
O00362,C0400,S014,2025-11-15,23:23:29,2025-11-15 23:23:29,completed,300.63,45
O00363,C0219,S001,2025-11-13,10:52:38,2025-11-13 10:52:38,completed,228.97,21
O00364,C0272,S050,2025-11-04,10:10:15,2025-11-04 10:10:15,completed,1177.15,16
O00365,C0063,S005,2025-11-09,03:46:29,2025-11-09 03:46:29,cancelled,0.0,0
O00366,C2246,S014,2025-11-01,18:49:58,2025-11-01 18:49:58,completed,1611.6,25
O00367,C1783,S024,2025-11-10,18:45:38,2025-11-10 18:45:38,completed,1853.01,32
O00368,C2190,S049,2025-10-21,21:30:20,2025-10-21 21:30:20,cancelled,0.0,0
O00369,C0860,S008,2025-11-16,00:21:28,2025-11-16 00:21:28,cancelled,0.0,0
O00370,C1177,S019,2025-11-01,22:32:32,2025-11-01 22:32:32,completed,1553.34,17
O00371,C1294,S013,2025-12-01,00:27:55,2025-12-01 00:27:55,cancelled,0.0,0
O00372,C0683,S015,2025-11-19,08:48:22,2025-11-19 08:48:22,completed,503.11,29
O00373,C1582,S030,2025-11-29,07:57:50,2025-11-29 07:57:50,completed,1679.74,27
O00374,C2782,S005,2025-11-22,02:45:46,2025-11-22 02:45:46,completed,1673.06,37
O00375,C1400,S041,2025-11-12,22:00:40,2025-11-12 22:00:40,cancelled,0.0,0
O00376,C2136,S032,2025-10-31,21:12:00,2025-10-31 21:12:00,cancelled,0.0,0
O00377,C1368,S022,2025-10-26,15:24:00,2025-10-26 15:24:00,completed,1298.43,45
O00378,C0764,S025,2025-11-09,20:54:05,2025-11-09 20:54:05,completed,1039.67,27
O00379,C2728,S046,2025-11-25,19:02:23,2025-11-25 19:02:23,cancelled,0.0,0
O00380,C1618,S022,2025-11-26,09:00:57,2025-11-26 09:00:57,completed,897.71,39
O00381,C2839,S017,2025-10-25,00:20:57,2025-10-25 00:20:57,completed,963.31,45
O00382,C2144,S026,2025-10-29,16:46:17,2025-10-29 16:46:17,completed,1532.24,26
O00383,C0759,S006,2025-12-01,00:28:19,2025-12-01 00:28:19,completed,1457.8,28
O00384,C2516,S012,2025-11-30,03:57:34,2025-11-30 03:57:34,completed,1712.31,20
O00385,C2084,S048,2025-10-21,09:24:08,2025-10-21 09:24:08,cancelled,0.0,0
O00386,C0375,S001,2025-11-13,06:55:01,2025-11-13 06:55:01,cancelled,0.0,0
O00387,C1294,S025,2025-11-01,23:10:33,2025-11-01 23:10:33,cancelled,0.0,0
O00388,C0151,S042,2025-11-16,12:20:21,2025-11-16 12:20:21,completed,801.73,45
O00389,C1045,S024,2025-11-11,23:21:13,2025-11-11 23:21:13,cancelled,0.0,0
O00390,C0483,S045,2025-11-19,15:59:26,2025-11-19 15:59:26,cancelled,0.0,0
O00391,C0060,S002,2025-11-14,21:30:47,2025-11-14 21:30:47,cancelled,0.0,0
O00392,C2706,S040,2025-10-19,21:04:04,2025-10-19 21:04:04,completed,400.12,20
O00393,C2143,S043,2025-11-10,09:01:19,2025-11-10 09:01:19,completed,1314.73,34
O00394,C2220,S030,2025-10-28,03:17:54,2025-10-28 03:17:54,cancelled,0.0,0
O00395,C1690,S042,2025-10-24,23:40:45,2025-10-24 23:40:45,completed,1812.75,20
O00396,C1413,S044,2025-10-26,06:49:40,2025-10-26 06:49:40,completed,1526.51,31
O00397,C0694,S019,2025-11-02,06:22:06,2025-11-02 06:22:06,completed,1746.48,20
O00398,C2507,S018,2025-11-14,08:23:21,2025-11-14 08:23:21,completed,612.73,31
O00399,C2108,S029,2025-10-20,17:27:53,2025-10-20 17:27:53,completed,1957.28,31
O00400,C2359,S023,2025-10-27,08:54:35,2025-10-27 08:54:35,completed,701.88,39
O00401,C1395,S028,2025-11-28,07:22:34,2025-11-28 07:22:34,completed,1354.59,23
O00402,C0068,S024,2025-11-18,05:55:38,2025-11-18 05:55:38,completed,1756.29,30
O00403,C0445,S044,2025-11-07,16:37:46,2025-11-07 16:37:46,cancelled,0.0,0
O00404,C2237,S025,2025-10-19,11:29:20,2025-10-19 11:29:20,completed,1576.91,25
O00405,C1052,S027,2025-11-07,15:10:49,2025-11-07 15:10:49,completed,1541.36,19
O00406,C1555,S016,2025-10-28,13:53:03,2025-10-28 13:53:03,completed,1486.03,31
O00407,C2989,S021,2025-10-30,18:25:59,2025-10-30 18:25:59,completed,1014.25,33
O00408,C2316,S044,2025-11-07,06:43:11,2025-11-07 06:43:11,cancelled,0.0,0
O00409,C0911,S003,2025-10-26,14:45:59,2025-10-26 14:45:59,completed,1913.46,33
O00410,C2903,S006,2025-11-05,11:34:44,2025-11-05 11:34:44,completed,1418.34,19
O00411,C2033,S028,2025-11-12,03:27:05,2025-11-12 03:27:05,cancelled,0.0,0
O00412,C2335,S002,2025-11-04,03:14:15,2025-11-04 03:14:15,cancelled,0.0,0
O00413,C2133,S010,2025-11-14,22:22:36,2025-11-14 22:22:36,completed,700.69,37
O00414,C1102,S005,2025-10-27,13:03:15,2025-10-27 13:03:15,cancelled,0.0,0
O00415,C2307,S049,2025-11-08,06:23:25,2025-11-08 06:23:25,cancelled,0.0,0
O00416,C0981,S044,2025-10-23,14:16:26,2025-10-23 14:16:26,completed,586.87,20
O00417,C0842,S006,2025-10-29,17:58:48,2025-10-29 17:58:48,cancelled,0.0,0
O00418,C0518,S033,2025-11-18,01:17:36,2025-11-18 01:17:36,cancelled,0.0,0
O00419,C2939,S014,2025-11-30,17:14:46,2025-11-30 17:14:46,cancelled,0.0,0
O00420,C2030,S013,2025-11-20,10:46:06,2025-11-20 10:46:06,cancelled,0.0,0
O00421,C1026,S022,2025-10-19,21:47:25,2025-10-19 21:47:25,cancelled,0.0,0
O00422,C0354,S006,2025-11-25,00:26:01,2025-11-25 00:26:01,completed,1005.68,17
O00423,C2188,S026,2025-11-16,22:20:53,2025-11-16 22:20:53,completed,665.37,41
O00424,C0971,S001,2025-10-31,13:47:36,2025-10-31 13:47:36,cancelled,0.0,0
O00425,C0602,S050,2025-11-10,02:53:34,2025-11-10 02:53:34,cancelled,0.0,0
O00426,C1962,S017,2025-11-21,09:18:56,2025-11-21 09:18:56,cancelled,0.0,0
O00427,C0758,S025,2025-10-23,22:19:58,2025-10-23 22:19:58,cancelled,0.0,0
O00428,C2213,S004,2025-12-01,10:50:31,2025-12-01 10:50:31,cancelled,0.0,0
O00429,C1658,S048,2025-11-21,05:33:30,2025-11-21 05:33:30,cancelled,0.0,0
O00430,C2669,S035,2025-10-20,08:54:06,2025-10-20 08:54:06,cancelled,0.0,0
O00431,C2018,S020,2025-11-06,20:34:13,2025-11-06 20:34:13,completed,1646.0,23
O00432,C2021,S034,2025-10-24,12:52:51,2025-10-24 12:52:51,completed,1540.88,24
O00433,C0024,S038,2025-11-07,18:27:56,2025-11-07 18:27:56,completed,167.35,32
O00434,C0653,S047,2025-11-10,00:48:41,2025-11-10 00:48:41,cancelled,0.0,0
O00435,C2778,S042,2025-10-23,02:58:30,2025-10-23 02:58:30,completed,817.83,29
O00436,C2217,S018,2025-10-23,08:37:26,2025-10-23 08:37:26,cancelled,0.0,0
O00437,C0252,S041,2025-10-22,14:55:19,2025-10-22 14:55:19,completed,377.74,36
O00438,C1616,S006,2025-11-20,00:07:37,2025-11-20 00:07:37,completed,1585.45,27
O00439,C2628,S034,2025-11-02,09:22:47,2025-11-02 09:22:47,cancelled,0.0,0
O00440,C0356,S021,2025-11-09,14:36:31,2025-11-09 14:36:31,completed,1371.84,19
O00441,C0998,S031,2025-11-29,06:36:52,2025-11-29 06:36:52,completed,456.63,20
O00442,C0985,S003,2025-11-24,10:01:22,2025-11-24 10:01:22,completed,913.48,40
O00443,C2780,S043,2025-11-02,15:26:25,2025-11-02 15:26:25,completed,313.28,22
O00444,C1757,S002,2025-10-21,10:10:14,2025-10-21 10:10:14,completed,1245.64,23
O00445,C1108,S021,2025-11-20,16:18:55,2025-11-20 16:18:55,cancelled,0.0,0
O00446,C2051,S039,2025-10-27,01:28:18,2025-10-27 01:28:18,completed,790.68,31
O00447,C1312,S024,2025-10-28,23:29:15,2025-10-28 23:29:15,completed,1530.23,15
O00448,C1040,S050,2025-11-27,21:48:33,2025-11-27 21:48:33,cancelled,0.0,0
O00449,C1333,S035,2025-10-21,12:28:16,2025-10-21 12:28:16,completed,1265.12,29
O00450,C2272,S042,2025-11-30,06:16:28,2025-11-30 06:16:28,completed,1928.34,44
O00451,C0115,S002,2025-11-22,12:32:23,2025-11-22 12:32:23,cancelled,0.0,0
O00452,C1885,S039,2025-11-29,18:40:27,2025-11-29 18:40:27,completed,320.14,25
O00453,C0738,S041,2025-11-04,16:22:36,2025-11-04 16:22:36,completed,164.34,17
O00454,C2304,S050,2025-11-23,16:03:08,2025-11-23 16:03:08,cancelled,0.0,0
O00455,C2922,S019,2025-11-25,17:27:52,2025-11-25 17:27:52,cancelled,0.0,0
O00456,C1883,S028,2025-10-31,16:20:03,2025-10-31 16:20:03,cancelled,0.0,0
O00457,C2443,S021,2025-11-18,01:33:41,2025-11-18 01:33:41,cancelled,0.0,0
O00458,C2548,S003,2025-11-06,03:38:55,2025-11-06 03:38:55,completed,752.12,38
O00459,C0114,S038,2025-10-20,12:58:59,2025-10-20 12:58:59,cancelled,0.0,0
O00460,C1060,S027,2025-11-06,00:41:04,2025-11-06 00:41:04,cancelled,0.0,0
O00461,C0068,S021,2025-11-02,01:02:15,2025-11-02 01:02:15,cancelled,0.0,0
O00462,C1879,S015,2025-11-03,17:14:49,2025-11-03 17:14:49,cancelled,0.0,0
O00463,C1678,S014,2025-11-19,21:41:07,2025-11-19 21:41:07,completed,1522.46,15
O00464,C0082,S013,2025-11-15,18:19:17,2025-11-15 18:19:17,completed,1111.53,23
O00465,C2602,S016,2025-11-05,00:24:15,2025-11-05 00:24:15,completed,1691.4,21
O00466,C2260,S001,2025-10-19,03:09:41,2025-10-19 03:09:41,completed,1159.34,40
O00467,C0366,S014,2025-10-23,06:37:42,2025-10-23 06:37:42,cancelled,0.0,0
O00468,C2050,S025,2025-11-27,13:21:35,2025-11-27 13:21:35,completed,873.03,20
O00469,C2917,S005,2025-11-25,14:27:19,2025-11-25 14:27:19,cancelled,0.0,0
O00470,C1548,S036,2025-10-31,10:29:35,2025-10-31 10:29:35,completed,586.66,33
O00471,C2299,S039,2025-11-24,13:58:44,2025-11-24 13:58:44,cancelled,0.0,0
O00472,C0238,S025,2025-11-01,08:09:48,2025-11-01 08:09:48,cancelled,0.0,0
O00473,C0659,S001,2025-11-19,07:54:04,2025-11-19 07:54:04,cancelled,0.0,0
O00474,C0675,S017,2025-10-26,18:36:55,2025-10-26 18:36:55,cancelled,0.0,0
O00475,C0150,S007,2025-10-18,08:31:19,2025-10-18 08:31:19,cancelled,0.0,0
O00476,C1855,S027,2025-12-01,19:14:16,2025-12-01 19:14:16,cancelled,0.0,0
O00477,C1256,S006,2025-11-13,05:34:12,2025-11-13 05:34:12,completed,461.24,29
O00478,C1227,S028,2025-11-23,00:41:02,2025-11-23 00:41:02,completed,1763.06,44
O00479,C0944,S019,2025-10-18,04:39:29,2025-10-18 04:39:29,completed,188.39,42
O00480,C0608,S009,2025-11-05,18:36:28,2025-11-05 18:36:28,cancelled,0.0,0
O00481,C1450,S033,2025-11-01,12:33:49,2025-11-01 12:33:49,completed,1266.17,45
O00482,C0138,S042,2025-11-04,09:52:09,2025-11-04 09:52:09,completed,1963.37,20
O00483,C1513,S031,2025-11-13,11:27:53,2025-11-13 11:27:53,completed,711.15,27
O00484,C0061,S007,2025-11-09,07:22:03,2025-11-09 07:22:03,cancelled,0.0,0
O00485,C0264,S001,2025-11-29,12:19:23,2025-11-29 12:19:23,completed,1231.02,34
O00486,C1515,S050,2025-11-21,04:53:29,2025-11-21 04:53:29,cancelled,0.0,0
O00487,C0188,S040,2025-10-26,22:34:35,2025-10-26 22:34:35,completed,947.28,24
O00488,C0509,S042,2025-11-01,08:00:34,2025-11-01 08:00:34,completed,1542.04,36
O00489,C0107,S046,2025-11-12,04:54:53,2025-11-12 04:54:53,cancelled,0.0,0
O00490,C0053,S035,2025-11-20,13:41:29,2025-11-20 13:41:29,cancelled,0.0,0
O00491,C1730,S028,2025-11-09,13:51:07,2025-11-09 13:51:07,cancelled,0.0,0
O00492,C1091,S014,2025-11-17,21:09:42,2025-11-17 21:09:42,completed,893.74,40
O00493,C0852,S033,2025-10-21,05:09:04,2025-10-21 05:09:04,cancelled,0.0,0
O00494,C0558,S009,2025-10-31,19:44:53,2025-10-31 19:44:53,completed,128.62,36
O00495,C2499,S045,2025-11-26,05:28:43,2025-11-26 05:28:43,cancelled,0.0,0
O00496,C2418,S018,2025-11-06,10:50:55,2025-11-06 10:50:55,cancelled,0.0,0
O00497,C1742,S020,2025-12-01,15:07:30,2025-12-01 15:07:30,completed,345.78,44
O00498,C1294,S024,2025-11-24,19:59:05,2025-11-24 19:59:05,cancelled,0.0,0
O00499,C2855,S038,2025-11-30,16:47:18,2025-11-30 16:47:18,cancelled,0.0,0
O00500,C0577,S046,2025-11-04,09:48:28,2025-11-04 09:48:28,cancelled,0.0,0
O00501,C2644,S027,2025-10-24,16:50:53,2025-10-24 16:50:53,cancelled,0.0,0
O00502,C1526,S004,2025-10-25,18:36:25,2025-10-25 18:36:25,completed,1693.48,16
O00503,C2257,S010,2025-11-05,19:59:26,2025-11-05 19:59:26,completed,581.32,19
O00504,C0139,S033,2025-11-15,16:34:05,2025-11-15 16:34:05,completed,406.72,44
O00505,C1243,S050,2025-11-17,00:26:40,2025-11-17 00:26:40,cancelled,0.0,0
O00506,C1550,S042,2025-10-25,03:51:30,2025-10-25 03:51:30,completed,1018.64,45
O00507,C2208,S032,2025-11-07,07:58:41,2025-11-07 07:58:41,cancelled,0.0,0
O00508,C2728,S039,2025-12-01,11:28:26,2025-12-01 11:28:26,completed,639.88,31
O00509,C0457,S018,2025-11-07,06:37:44,2025-11-07 06:37:44,completed,1336.73,15
O00510,C0443,S043,2025-11-26,20:50:51,2025-11-26 20:50:51,cancelled,0.0,0
O00511,C1253,S022,2025-11-24,03:06:32,2025-11-24 03:06:32,cancelled,0.0,0
O00512,C0448,S027,2025-11-02,11:25:10,2025-11-02 11:25:10,cancelled,0.0,0
O00513,C0744,S024,2025-11-10,17:16:52,2025-11-10 17:16:52,completed,1863.56,41
O00514,C2347,S002,2025-11-28,04:58:35,2025-11-28 04:58:35,completed,52.17,26
O00515,C2550,S032,2025-11-06,04:39:21,2025-11-06 04:39:21,completed,112.88,18
O00516,C0645,S039,2025-11-06,12:44:45,2025-11-06 12:44:45,completed,899.8,32
O00517,C0883,S049,2025-11-06,13:34:56,2025-11-06 13:34:56,cancelled,0.0,0
O00518,C1643,S002,2025-11-26,19:58:03,2025-11-26 19:58:03,cancelled,0.0,0
O00519,C0326,S012,2025-10-26,16:13:51,2025-10-26 16:13:51,completed,1267.61,29
O00520,C0281,S040,2025-10-19,00:03:24,2025-10-19 00:03:24,completed,1669.85,42
O00521,C2755,S046,2025-11-16,23:46:06,2025-11-16 23:46:06,cancelled,0.0,0
O00522,C0078,S026,2025-10-20,02:14:23,2025-10-20 02:14:23,cancelled,0.0,0
O00523,C0703,S012,2025-11-15,09:30:50,2025-11-15 09:30:50,cancelled,0.0,0
O00524,C2980,S006,2025-10-19,17:45:05,2025-10-19 17:45:05,completed,1785.18,33
O00525,C2250,S011,2025-10-19,11:05:22,2025-10-19 11:05:22,completed,228.67,17
O00526,C0775,S019,2025-10-21,02:44:41,2025-10-21 02:44:41,cancelled,0.0,0
O00527,C1120,S038,2025-11-15,02:35:51,2025-11-15 02:35:51,completed,1554.38,42
O00528,C2414,S038,2025-12-01,02:04:57,2025-12-01 02:04:57,completed,1607.83,34
O00529,C1368,S044,2025-10-31,17:35:18,2025-10-31 17:35:18,completed,1187.55,39
O00530,C0190,S003,2025-11-09,23:54:20,2025-11-09 23:54:20,cancelled,0.0,0
O00531,C0366,S043,2025-10-22,04:02:34,2025-10-22 04:02:34,cancelled,0.0,0
O00532,C2070,S002,2025-12-01,17:04:06,2025-12-01 17:04:06,completed,273.74,23
O00533,C1430,S007,2025-11-30,01:13:18,2025-11-30 01:13:18,cancelled,0.0,0
O00534,C2741,S035,2025-11-18,02:44:01,2025-11-18 02:44:01,completed,725.35,25
O00535,C1656,S023,2025-10-22,23:26:26,2025-10-22 23:26:26,completed,155.01,22
O00536,C2556,S018,2025-11-15,22:19:52,2025-11-15 22:19:52,completed,495.02,21
O00537,C0185,S031,2025-11-02,12:57:13,2025-11-02 12:57:13,cancelled,0.0,0
O00538,C1418,S046,2025-11-21,17:14:10,2025-11-21 17:14:10,cancelled,0.0,0
O00539,C0678,S001,2025-11-04,08:34:01,2025-11-04 08:34:01,completed,1525.9,44
O00540,C2846,S034,2025-10-27,21:17:25,2025-10-27 21:17:25,cancelled,0.0,0
O00541,C2018,S050,2025-11-11,02:15:18,2025-11-11 02:15:18,completed,891.61,19
O00542,C2296,S019,2025-10-22,17:09:58,2025-10-22 17:09:58,cancelled,0.0,0
O00543,C1816,S033,2025-11-15,19:39:16,2025-11-15 19:39:16,cancelled,0.0,0
O00544,C1364,S001,2025-10-31,21:11:24,2025-10-31 21:11:24,cancelled,0.0,0
O00545,C0344,S044,2025-11-01,16:26:39,2025-11-01 16:26:39,cancelled,0.0,0
O00546,C1643,S050,2025-11-15,10:23:00,2025-11-15 10:23:00,cancelled,0.0,0
O00547,C1060,S027,2025-11-09,05:38:35,2025-11-09 05:38:35,cancelled,0.0,0
O00548,C1348,S041,2025-11-14,05:27:10,2025-11-14 05:27:10,cancelled,0.0,0
O00549,C2318,S041,2025-11-15,15:34:08,2025-11-15 15:34:08,completed,537.54,26
O00550,C2504,S044,2025-10-20,10:01:57,2025-10-20 10:01:57,cancelled,0.0,0
O00551,C0209,S034,2025-11-18,12:22:25,2025-11-18 12:22:25,completed,1970.98,16
O00552,C0709,S001,2025-10-26,07:12:09,2025-10-26 07:12:09,completed,918.72,20
O00553,C1052,S009,2025-11-01,09:05:39,2025-11-01 09:05:39,completed,225.91,37
O00554,C1396,S050,2025-10-30,09:39:50,2025-10-30 09:39:50,cancelled,0.0,0
O00555,C2405,S010,2025-11-08,10:37:46,2025-11-08 10:37:46,completed,1019.08,27
O00556,C1194,S047,2025-11-25,10:56:34,2025-11-25 10:56:34,cancelled,0.0,0
O00557,C1052,S015,2025-11-08,12:52:54,2025-11-08 12:52:54,cancelled,0.0,0
O00558,C1172,S010,2025-10-18,16:38:21,2025-10-18 16:38:21,completed,1184.1,31
O00559,C2773,S039,2025-10-20,06:51:49,2025-10-20 06:51:49,completed,1549.49,17
O00560,C1983,S003,2025-11-16,23:48:28,2025-11-16 23:48:28,completed,1723.34,20
O00561,C1747,S034,2025-11-01,10:58:05,2025-11-01 10:58:05,completed,1254.88,36
O00562,C2103,S026,2025-11-03,15:13:36,2025-11-03 15:13:36,cancelled,0.0,0
O00563,C2529,S034,2025-11-03,04:54:02,2025-11-03 04:54:02,completed,1451.95,30
O00564,C0993,S013,2025-11-15,17:39:11,2025-11-15 17:39:11,cancelled,0.0,0
O00565,C0094,S013,2025-11-16,10:13:53,2025-11-16 10:13:53,completed,1576.95,28
O00566,C2955,S018,2025-10-19,17:51:06,2025-10-19 17:51:06,completed,1025.79,30
O00567,C1881,S002,2025-11-29,12:42:00,2025-11-29 12:42:00,completed,1349.34,17
O00568,C2331,S026,2025-10-26,06:12:09,2025-10-26 06:12:09,cancelled,0.0,0
O00569,C2590,S035,2025-11-16,20:29:19,2025-11-16 20:29:19,cancelled,0.0,0
O00570,C0379,S005,2025-10-18,06:05:12,2025-10-18 06:05:12,cancelled,0.0,0
O00571,C0685,S022,2025-10-20,15:16:45,2025-10-20 15:16:45,cancelled,0.0,0
O00572,C0425,S020,2025-10-19,11:43:36,2025-10-19 11:43:36,cancelled,0.0,0
O00573,C1020,S038,2025-11-27,11:24:04,2025-11-27 11:24:04,completed,1799.09,23
O00574,C0340,S040,2025-11-02,20:04:55,2025-11-02 20:04:55,cancelled,0.0,0
O00575,C2683,S043,2025-11-08,05:26:47,2025-11-08 05:26:47,cancelled,0.0,0
O00576,C1251,S020,2025-10-23,05:48:31,2025-10-23 05:48:31,cancelled,0.0,0
O00577,C1907,S015,2025-11-11,02:04:40,2025-11-11 02:04:40,completed,1066.15,27
O00578,C1826,S010,2025-11-11,16:31:59,2025-11-11 16:31:59,cancelled,0.0,0
O00579,C1773,S046,2025-11-25,18:22:05,2025-11-25 18:22:05,completed,1902.14,41
O00580,C0564,S007,2025-11-03,05:39:36,2025-11-03 05:39:36,completed,927.02,36
O00581,C1674,S003,2025-11-12,01:40:21,2025-11-12 01:40:21,completed,1676.97,21
O00582,C2733,S002,2025-10-28,23:46:08,2025-10-28 23:46:08,cancelled,0.0,0
O00583,C1816,S015,2025-11-10,03:02:55,2025-11-10 03:02:55,completed,1046.77,21
O00584,C2627,S050,2025-12-01,14:48:57,2025-12-01 14:48:57,completed,720.66,22
O00585,C0875,S046,2025-10-30,16:33:24,2025-10-30 16:33:24,cancelled,0.0,0
O00586,C1670,S034,2025-10-19,16:00:06,2025-10-19 16:00:06,completed,212.58,22
O00587,C2702,S022,2025-10-21,16:26:54,2025-10-21 16:26:54,completed,1718.92,41
